hand1_str,hand2_str,equity_hand1,equity_hand2
77,62s,0.83815,0.16185000000000005
77,A5o,0.6961,0.30389999999999995
77,K5o,0.6931,0.30689999999999995
77,Q5o,0.69445,0.30555
77,J5o,0.7064,0.29359999999999997
77,T5o,0.70935,0.29064999999999996
77,95o,0.7061,0.29390000000000005
77,85o,0.70095,0.29905000000000004
77,75o,0.8254,0.17459999999999998
77,65o,0.85615,0.14385000000000003
77,55,0.8157,0.18430000000000002
77,54s,0.79495,0.20504999999999995
77,53s,0.79805,0.20194999999999996
77,52s,0.80285,0.19715000000000005
77,A4o,0.6907,0.3093
77,K4o,0.7031,0.29690000000000005
77,Q4o,0.70455,0.29545
77,J4o,0.6934,0.3066
77,T4o,0.6967,0.3033
77,94o,0.7207,0.2793
77,84o,0.7052,0.29479999999999995
77,74o,0.89715,0.10285
77,64o,0.8621,0.13790000000000002
77,54o,0.846,0.15400000000000003
77,44,0.82115,0.17884999999999995
77,43s,0.81155,0.18845
77,42s,0.8242,0.17579999999999996
77,A3o,0.69225,0.30774999999999997
77,K3o,0.71015,0.28985000000000005
77,Q3o,0.7045,0.2955
77,J3o,0.70625,0.29374999999999996
77,T3o,0.7054,0.2946
77,93o,0.71015,0.28985000000000005
77,83o,0.72045,0.27954999999999997
77,73o,0.8655,0.13449999999999995
77,63o,0.8575,0.14249999999999996
77,53o,0.83095,0.16905000000000003
77,43o,0.8381,0.16190000000000004
77,33,0.8156,0.1844
77,32s,0.8107,0.18930000000000002
77,A2o,0.69975,0.30025
77,K2o,0.71635,0.28364999999999996
77,Q2o,0.71035,0.28964999999999996
77,J2o,0.7113,0.28869999999999996
77,T2o,0.71755,0.28245
77,92o,0.71525,0.28474999999999995
77,82o,0.72315,0.27685000000000004
77,72o,0.93895,0.06105000000000005
77,62o,0.876,0.124
77,52o,0.859,0.14100000000000001
77,42o,0.83865,0.16135
77,32o,0.86035,0.13965000000000005
77,22,0.82345,0.17654999999999998
76s,75s,0.58635,0.41364999999999996
76s,74s,0.5915,0.4085
76s,73s,0.5974,0.40259999999999996
76s,72s,0.59815,0.40185000000000004
76s,A6o,0.3342,0.6658
76s,K6o,0.34075,0.65925
76s,Q6o,0.3506,0.6494
76s,J6o,0.3396,0.6604
76s,T6o,0.33745,0.66255
76s,96o,0.3534,0.6466000000000001
76s,86o,0.33935,0.66065
76s,76o,0.52755,0.47245000000000004
76s,66,0.4009,0.5991
76s,65s,0.64255,0.35745000000000005
76s,64s,0.649,0.351
76s,63s,0.695,0.30500000000000005
76s,62s,0.7116,0.2884
76s,A5o,0.45955,0.54045
76s,K5o,0.47685,0.52315
76s,Q5o,0.46525,0.5347500000000001
76s,J5o,0.4712,0.5287999999999999
76s,T5o,0.4711,0.5288999999999999
76s,95o,0.4742,0.5258
76s,85o,0.47545,0.5245500000000001
76s,75o,0.6148,0.3852
76s,65o,0.6781,0.32189999999999996
76s,55,0.49215,0.50785
76s,54s,0.61175,0.38825
76s,53s,0.6614,0.3386
76s,52s,0.63605,0.36395
76s,A4o,0.46615,0.5338499999999999
76s,K4o,0.4722,0.5278
76s,Q4o,0.4792,0.5207999999999999
76s,J4o,0.46715,0.53285
76s,T4o,0.47115,0.52885
76s,94o,0.4856,0.5144
76s,84o,0.48285,0.51715
76s,74o,0.6181,0.3819
76s,64o,0.69055,0.30945
76s,54o,0.64365,0.35634999999999994
76s,44,0.4969,0.5031
76s,43s,0.61655,0.38344999999999996
76s,42s,0.633,0.367
76s,A3o,0.4757,0.5243
76s,K3o,0.4861,0.5139
76s,Q3o,0.48975,0.51025
76s,J3o,0.4714,0.5286
76s,T3o,0.4684,0.5316000000000001
76s,93o,0.4931,0.5069
76s,83o,0.4998,0.5002
76s,73o,0.6332,0.3668
76s,63o,0.68875,0.31125
76s,53o,0.6537,0.34630000000000005
76s,43o,0.6609,0.33909999999999996
76s,33,0.52005,0.47995
76s,32s,0.6343,0.3657
76s,A2o,0.49895,0.50105
76s,K2o,0.5014,0.49860000000000004
76s,Q2o,0.4797,0.5203
76s,J2o,0.4845,0.5155000000000001
76s,T2o,0.5084,0.49160000000000004
76s,92o,0.4877,0.5123
76s,82o,0.5066,0.49339999999999995
76s,72o,0.6436,0.35640000000000005
76s,62o,0.6811,0.31889999999999996
76s,52o,0.67605,0.32394999999999996
76s,42o,0.67105,0.32894999999999996
76s,32o,0.6686,0.33140000000000003
76s,22,0.5265,0.47350000000000003
75s,74s,0.5501,0.44989999999999997
75s,73s,0.56045,0.43955
75s,72s,0.5673,0.4327
75s,A6o,0.43475,0.56525
75s,K6o,0.414,0.5860000000000001
75s,Q6o,0.4222,0.5778
75s,J6o,0.42165,0.5783499999999999
75s,T6o,0.4256,0.5744
75s,96o,0.4188,0.5811999999999999
75s,86o,0.41225,0.58775
75s,76o,0.4315,0.5685
75s,66,0.3381,0.6618999999999999
75s,65s,0.63285,0.36715
75s,64s,0.58605,0.41395000000000004
75s,63s,0.6375,0.36250000000000004
75s,62s,0.62925,0.37075
75s,A5o,0.32505,0.6749499999999999
75s,K5o,0.3325,0.6675
75s,Q5o,0.3505,0.6495
75s,J5o,0.33525,0.66475
75s,T5o,0.3389,0.6611
75s,95o,0.356,0.644
75s,85o,0.3609,0.6391
75s,75o,0.5259,0.47409999999999997
75s,65o,0.67355,0.32645
75s,55,0.38575,0.61425
75s,54s,0.64065,0.35934999999999995
75s,53s,0.67245,0.32755
75s,52s,0.65165,0.34835000000000005
75s,A4o,0.44285,0.55715
75s,K4o,0.46955,0.53045
75s,Q4o,0.4593,0.5407
75s,J4o,0.46375,0.53625
75s,T4o,0.4756,0.5244
75s,94o,0.4718,0.5282
75s,84o,0.48,0.52
75s,74o,0.5852,0.41479999999999995
75s,64o,0.6276,0.37239999999999995
75s,54o,0.6544,0.3456
75s,44,0.4921,0.5079
75s,43s,0.6207,0.37929999999999997
75s,42s,0.62025,0.37975000000000003
75s,A3o,0.46285,0.53715
75s,K3o,0.479,0.521
75s,Q3o,0.4771,0.5228999999999999
75s,J3o,0.46565,0.53435
75s,T3o,0.46935,0.5306500000000001
75s,93o,0.46665,0.53335
75s,83o,0.48095,0.51905
75s,73o,0.59575,0.40425
75s,63o,0.64175,0.35824999999999996
75s,53o,0.6737,0.32630000000000003
75s,43o,0.658,0.34199999999999997
75s,33,0.50095,0.49905
75s,32s,0.62475,0.37525
75s,A2o,0.4644,0.5356000000000001
75s,K2o,0.48315,0.51685
75s,Q2o,0.48065,0.51935
75s,J2o,0.4759,0.5241
75s,T2o,0.47695,0.52305
75s,92o,0.49145,0.5085500000000001
75s,82o,0.4712,0.5287999999999999
75s,72o,0.60325,0.39675000000000005
75s,62o,0.65085,0.34914999999999996
75s,52o,0.6862,0.31379999999999997
75s,42o,0.66855,0.33145
75s,32o,0.6647,0.33530000000000004
75s,22,0.51995,0.48005
74s,73s,0.5419,0.45809999999999995
74s,72s,0.547,0.45299999999999996
74s,A6o,0.41755,0.58245
74s,K6o,0.4067,0.5932999999999999
74s,Q6o,0.4145,0.5855
74s,J6o,0.40795,0.59205
74s,T6o,0.4145,0.5855
74s,96o,0.41445,0.58555
74s,86o,0.4004,0.5996
74s,76o,0.4231,0.5769
74s,66,0.3162,0.6838
74s,65s,0.5353,0.4647
74s,64s,0.6368,0.36319999999999997
74s,63s,0.5956,0.4044
74s,62s,0.62865,0.37134999999999996
74s,A5o,0.4039,0.5961000000000001
74s,K5o,0.42185,0.5781499999999999
74s,Q5o,0.4122,0.5878
74s,J5o,0.4105,0.5895
74s,T5o,0.40955,0.5904499999999999
74s,95o,0.42435,0.57565
74s,85o,0.4165,0.5835
74s,75o,0.458,0.542
74s,65o,0.5678,0.43220000000000003
74s,55,0.33305,0.6669499999999999
74s,54s,0.62205,0.37795
74s,53s,0.61545,0.38454999999999995
74s,52s,0.5965,0.40349999999999997
74s,A4o,0.3186,0.6814
74s,K4o,0.31925,0.68075
74s,Q4o,0.334,0.6659999999999999
74s,J4o,0.3333,0.6667000000000001
74s,T4o,0.3255,0.6745
74s,94o,0.35655,0.6434500000000001
74s,84o,0.35075,0.64925
74s,74o,0.5263,0.4737
74s,64o,0.6818,0.31820000000000004
74s,54o,0.65845,0.34155
74s,44,0.37805,0.62195
74s,43s,0.6329,0.3671
74s,42s,0.6557,0.34430000000000005
74s,A3o,0.454,0.546
74s,K3o,0.4591,0.5408999999999999
74s,Q3o,0.46105,0.53895
74s,J3o,0.4461,0.5539000000000001
74s,T3o,0.461,0.5389999999999999
74s,93o,0.45295,0.54705
74s,83o,0.46655,0.53345
74s,73o,0.5366,0.46340000000000003
74s,63o,0.62335,0.37665000000000004
74s,53o,0.60975,0.39025
74s,43o,0.6785,0.3215
74s,33,0.49995,0.50005
74s,32s,0.6607,0.33930000000000005
74s,A2o,0.4605,0.5395
74s,K2o,0.45385,0.54615
74s,Q2o,0.46,0.54
74s,J2o,0.46835,0.53165
74s,T2o,0.4768,0.5232
74s,92o,0.4641,0.5359
74s,82o,0.47025,0.5297499999999999
74s,72o,0.5789,0.42110000000000003
74s,62o,0.64225,0.35775
74s,52o,0.63385,0.36615
74s,42o,0.6885,0.3115
74s,32o,0.65935,0.34065
74s,22,0.51055,0.48945000000000005
73s,72s,0.5373,0.4627
73s,A6o,0.4156,0.5844
73s,K6o,0.40475,0.5952500000000001
73s,Q6o,0.3983,0.6017
73s,J6o,0.41175,0.5882499999999999
73s,T6o,0.4127,0.5872999999999999
73s,96o,0.3869,0.6131
73s,86o,0.3952,0.6048
73s,76o,0.43095,0.5690500000000001
73s,66,0.32415,0.6758500000000001
73s,65s,0.52395,0.47605
73s,64s,0.53185,0.46814999999999996
73s,63s,0.63875,0.36124999999999996
73s,62s,0.6254,0.37460000000000004
73s,A5o,0.3897,0.6103000000000001
73s,K5o,0.41625,0.58375
73s,Q5o,0.40415,0.59585
73s,J5o,0.40885,0.5911500000000001
73s,T5o,0.402,0.598
73s,95o,0.4036,0.5964
73s,85o,0.40405,0.59595
73s,75o,0.45775,0.54225
73s,65o,0.5562,0.4438
73s,55,0.32975,0.67025
73s,54s,0.5525,0.4475
73s,53s,0.6254,0.37460000000000004
73s,52s,0.61685,0.38315
73s,A4o,0.39565,0.6043499999999999
73s,K4o,0.42295,0.5770500000000001
73s,Q4o,0.3938,0.6062000000000001
73s,J4o,0.4026,0.5973999999999999
73s,T4o,0.4198,0.5802
73s,94o,0.40755,0.5924499999999999
73s,84o,0.4154,0.5846
73s,74o,0.47475,0.52525
73s,64o,0.57135,0.42865
73s,54o,0.56235,0.43765
73s,44,0.3366,0.6634
73s,43s,0.62245,0.37755000000000005
73s,42s,0.61355,0.38644999999999996
73s,A3o,0.30625,0.69375
73s,K3o,0.31205,0.6879500000000001
73s,Q3o,0.3147,0.6853
73s,J3o,0.3283,0.6717
73s,T3o,0.31385,0.68615
73s,93o,0.34025,0.6597500000000001
73s,83o,0.36145,0.63855
73s,73o,0.524,0.476
73s,63o,0.67305,0.32694999999999996
73s,53o,0.62605,0.37395
73s,43o,0.66065,0.33935000000000004
73s,33,0.3703,0.6296999999999999
73s,32s,0.6546,0.34540000000000004
73s,A2o,0.44485,0.55515
73s,K2o,0.44215,0.55785
73s,Q2o,0.4381,0.5619000000000001
73s,J2o,0.4524,0.5476
73s,T2o,0.45995,0.5400499999999999
73s,92o,0.45595,0.5440499999999999
73s,82o,0.47835,0.52165
73s,72o,0.53305,0.46695
73s,62o,0.6299,0.3701
73s,52o,0.623,0.377
73s,42o,0.6144,0.38560000000000005
73s,32o,0.69295,0.30705000000000005
73s,22,0.50645,0.49355000000000004
72s,A6o,0.39685,0.6031500000000001
72s,K6o,0.37525,0.62475
72s,Q6o,0.3977,0.6023000000000001
72s,J6o,0.4046,0.5953999999999999
72s,T6o,0.38645,0.61355
72s,96o,0.3748,0.6252
72s,86o,0.3707,0.6293
72s,76o,0.41965,0.5803499999999999
72s,66,0.3096,0.6904
72s,65s,0.53055,0.46945000000000003
72s,64s,0.54415,0.45585
72s,63s,0.5319,0.46809999999999996
72s,62s,0.6389,0.3611
72s,A5o,0.3853,0.6147
72s,K5o,0.3986,0.6013999999999999
72s,Q5o,0.3939,0.6061000000000001
72s,J5o,0.379,0.621
72s,T5o,0.397,0.603
72s,95o,0.39085,0.6091500000000001
72s,85o,0.39085,0.6091500000000001
72s,75o,0.4579,0.5421
72s,65o,0.53775,0.46225000000000005
72s,55,0.3249,0.6751
72s,54s,0.5115,0.48850000000000005
72s,53s,0.52855,0.47145000000000004
72s,52s,0.62275,0.37725
72s,A4o,0.3872,0.6128
72s,K4o,0.3814,0.6186
72s,Q4o,0.3837,0.6163000000000001
72s,J4o,0.39995,0.60005
72s,T4o,0.3839,0.6161
72s,94o,0.4079,0.5921000000000001
72s,84o,0.38515,0.61485
72s,74o,0.4701,0.5299
72s,64o,0.56305,0.43694999999999995
72s,54o,0.5476,0.4524
72s,44,0.3272,0.6728000000000001
72s,43s,0.55465,0.44535
72s,42s,0.6533,0.3467
72s,A3o,0.37865,0.6213500000000001
72s,K3o,0.41405,0.58595
72s,Q3o,0.3974,0.6026
72s,J3o,0.40355,0.5964499999999999
72s,T3o,0.39855,0.60145
72s,93o,0.3896,0.6104
72s,83o,0.4155,0.5845
72s,73o,0.49455,0.50545
72s,63o,0.5755,0.4245
72s,53o,0.553,0.44699999999999995
72s,43o,0.55335,0.44665
72s,33,0.33705,0.6629499999999999
72s,32s,0.66455,0.33545
72s,A2o,0.28075,0.71925
72s,K2o,0.28655,0.7134499999999999
72s,Q2o,0.2961,0.7039
72s,J2o,0.3177,0.6823
72s,T2o,0.3172,0.6828000000000001
72s,92o,0.32005,0.67995
72s,82o,0.34315,0.6568499999999999
72s,72o,0.5256,0.47440000000000004
72s,62o,0.68105,0.31894999999999996
72s,52o,0.6707,0.32930000000000004
72s,42o,0.66795,0.33204999999999996
72s,32o,0.68105,0.31894999999999996
72s,22,0.36865,0.6313500000000001
A6o,K6o,0.75775,0.24224999999999997
A6o,Q6o,0.7508,0.24919999999999998
A6o,J6o,0.7496,0.25039999999999996
A6o,T6o,0.73075,0.26925
A6o,96o,0.7159,0.2841
A6o,86o,0.705,0.29500000000000004
A6o,76o,0.6987,0.3013
A6o,66,0.2979,0.7021
A6o,65s,0.7014,0.2986
A6o,64s,0.7222,0.27780000000000005
A6o,63s,0.69565,0.30435
A6o,62s,0.72515,0.27485000000000004
A6o,A5o,0.57035,0.42965
A6o,K5o,0.63635,0.36365000000000003
A6o,Q5o,0.6365,0.36350000000000005
A6o,J5o,0.6387,0.36129999999999995
A6o,T5o,0.6232,0.3768
A6o,95o,0.6279,0.3721
A6o,85o,0.6197,0.38029999999999997
A6o,75o,0.6089,0.3911
A6o,65o,0.7022,0.29779999999999995
A6o,55,0.4257,0.5743
A6o,54s,0.5768,0.4232
A6o,53s,0.59685,0.40315
A6o,52s,0.6262,0.3738
A6o,A4o,0.57665,0.42335
A6o,K4o,0.6375,0.36250000000000004
A6o,Q4o,0.63115,0.36885
A6o,J4o,0.6452,0.3548
A6o,T4o,0.63025,0.36975
A6o,94o,0.6349,0.3651
A6o,84o,0.6283,0.37170000000000003
A6o,74o,0.62095,0.37905
A6o,64o,0.71785,0.28215
A6o,54o,0.6287,0.37129999999999996
A6o,44,0.44165,0.55835
A6o,43s,0.6109,0.3891
A6o,42s,0.61815,0.38185
A6o,A3o,0.57715,0.42284999999999995
A6o,K3o,0.6516,0.34840000000000004
A6o,Q3o,0.6311,0.3689
A6o,J3o,0.62785,0.37215
A6o,T3o,0.6397,0.36029999999999995
A6o,93o,0.6317,0.36829999999999996
A6o,83o,0.641,0.359
A6o,73o,0.63465,0.36534999999999995
A6o,63o,0.7454,0.25460000000000005
A6o,53o,0.6423,0.3577
A6o,43o,0.63445,0.36555000000000004
A6o,33,0.4492,0.5508
A6o,32s,0.6272,0.3728
A6o,A2o,0.58675,0.41325
A6o,K2o,0.64875,0.35124999999999995
A6o,Q2o,0.6313,0.3687
A6o,J2o,0.6366,0.36339999999999995
A6o,T2o,0.63135,0.36865000000000003
A6o,92o,0.63555,0.36445000000000005
A6o,82o,0.63855,0.36145000000000005
A6o,72o,0.6534,0.3466
A6o,62o,0.75485,0.24514999999999998
A6o,52o,0.6572,0.3428
A6o,42o,0.64285,0.35714999999999997
A6o,32o,0.6631,0.3369
A6o,22,0.4763,0.5237
K6o,Q6o,0.70995,0.29005000000000003
K6o,J6o,0.74635,0.25365000000000004
K6o,T6o,0.73295,0.26705
K6o,96o,0.72515,0.27485000000000004
K6o,86o,0.7014,0.2986
K6o,76o,0.6902,0.30979999999999996
K6o,66,0.3097,0.6903
K6o,65s,0.70625,0.29374999999999996
K6o,64s,0.67395,0.32604999999999995
K6o,63s,0.7338,0.2662
K6o,62s,0.70185,0.29815
K6o,A5o,0.39145,0.6085499999999999
K6o,K5o,0.5976,0.4024
K6o,Q5o,0.64315,0.35685
K6o,J5o,0.62975,0.37024999999999997
K6o,T5o,0.62665,0.37334999999999996
K6o,95o,0.6217,0.37829999999999997
K6o,85o,0.62425,0.37575000000000003
K6o,75o,0.59865,0.40135
K6o,65o,0.69655,0.30345
K6o,55,0.44125,0.5587500000000001
K6o,54s,0.5844,0.41559999999999997
K6o,53s,0.6059,0.3941
K6o,52s,0.6281,0.3719
K6o,A4o,0.3999,0.6001000000000001
K6o,K4o,0.5946,0.4054
K6o,Q4o,0.6364,0.36360000000000003
K6o,J4o,0.63385,0.36615
K6o,T4o,0.6321,0.3679
K6o,94o,0.6459,0.35409999999999997
K6o,84o,0.6349,0.3651
K6o,74o,0.61935,0.38065000000000004
K6o,64o,0.72055,0.27945
K6o,54o,0.62355,0.37644999999999995
K6o,44,0.45045,0.54955
K6o,43s,0.61325,0.38675000000000004
K6o,42s,0.62715,0.37285
K6o,A3o,0.40585,0.59415
K6o,K3o,0.6033,0.39670000000000005
K6o,Q3o,0.64365,0.35634999999999994
K6o,J3o,0.65065,0.34935000000000005
K6o,T3o,0.6357,0.36429999999999996
K6o,93o,0.63075,0.36924999999999997
K6o,83o,0.6334,0.36660000000000004
K6o,73o,0.62375,0.37625
K6o,63o,0.73245,0.26754999999999995
K6o,53o,0.64085,0.35914999999999997
K6o,43o,0.64185,0.35814999999999997
K6o,33,0.46045,0.53955
K6o,32s,0.616,0.384
K6o,A2o,0.41305,0.5869500000000001
K6o,K2o,0.55595,0.44404999999999994
K6o,Q2o,0.6429,0.3571
K6o,J2o,0.6413,0.3587
K6o,T2o,0.6272,0.3728
K6o,92o,0.63695,0.36305
K6o,82o,0.6337,0.36629999999999996
K6o,72o,0.629,0.371
K6o,62o,0.74695,0.25305
K6o,52o,0.6525,0.34750000000000003
K6o,42o,0.65715,0.34285
K6o,32o,0.6608,0.33919999999999995
K6o,22,0.462,0.538
Q6o,J6o,0.7394,0.26060000000000005
Q6o,T6o,0.7356,0.26439999999999997
Q6o,96o,0.71755,0.28245
Q6o,86o,0.7048,0.2952
Q6o,76o,0.6867,0.3133
Q6o,66,0.3125,0.6875
Q6o,65s,0.6483,0.3517
Q6o,64s,0.6605,0.3395
Q6o,63s,0.7354,0.26459999999999995
Q6o,62s,0.7576,0.24239999999999995
Q6o,A5o,0.39675,0.6032500000000001
Q6o,K5o,0.39265,0.6073500000000001
Q6o,Q5o,0.5986,0.4014
Q6o,J5o,0.64185,0.35814999999999997
Q6o,T5o,0.63785,0.36214999999999997
Q6o,95o,0.6293,0.37070000000000003
Q6o,85o,0.60685,0.39315
Q6o,75o,0.6137,0.3863
Q6o,65o,0.6917,0.3083
Q6o,55,0.44145,0.55855
Q6o,54s,0.58865,0.41135
Q6o,53s,0.60215,0.39785000000000004
Q6o,52s,0.6286,0.37139999999999995
Q6o,A4o,0.3989,0.6011
Q6o,K4o,0.4022,0.5978
Q6o,Q4o,0.59865,0.40135
Q6o,J4o,0.6396,0.36040000000000005
Q6o,T4o,0.63855,0.36145000000000005
Q6o,94o,0.63015,0.36985
Q6o,84o,0.63575,0.36424999999999996
Q6o,74o,0.6249,0.3751
Q6o,64o,0.7119,0.2881
Q6o,54o,0.62745,0.37255000000000005
Q6o,44,0.45485,0.54515
Q6o,43s,0.59005,0.40995000000000004
Q6o,42s,0.6261,0.3739
Q6o,A3o,0.4107,0.5892999999999999
Q6o,K3o,0.4098,0.5902000000000001
Q6o,Q3o,0.6003,0.39970000000000006
Q6o,J3o,0.64015,0.35985
Q6o,T3o,0.63365,0.36634999999999995
Q6o,93o,0.64145,0.35855000000000004
Q6o,83o,0.64595,0.35405
Q6o,73o,0.63455,0.36545000000000005
Q6o,63o,0.7303,0.26970000000000005
Q6o,53o,0.6398,0.36019999999999996
Q6o,43o,0.62915,0.37085
Q6o,33,0.4667,0.5333
Q6o,32s,0.63335,0.36665000000000003
Q6o,A2o,0.40775,0.5922499999999999
Q6o,K2o,0.42045,0.57955
Q6o,Q2o,0.5949,0.4051
Q6o,J2o,0.6411,0.3589
Q6o,T2o,0.644,0.356
Q6o,92o,0.6437,0.35629999999999995
Q6o,82o,0.63765,0.36234999999999995
Q6o,72o,0.64525,0.35475
Q6o,62o,0.7425,0.25749999999999995
Q6o,52o,0.65155,0.34845000000000004
Q6o,42o,0.6661,0.3339
Q6o,32o,0.65485,0.34514999999999996
Q6o,22,0.46605,0.5339499999999999
J6o,T6o,0.73415,0.26585000000000003
J6o,96o,0.71735,0.28264999999999996
J6o,86o,0.6936,0.3064
J6o,76o,0.6842,0.31579999999999997
J6o,66,0.3083,0.6917
J6o,65s,0.6982,0.30179999999999996
J6o,64s,0.66835,0.33165
J6o,63s,0.6812,0.3188
J6o,62s,0.71325,0.28674999999999995
J6o,A5o,0.39475,0.6052500000000001
J6o,K5o,0.40105,0.59895
J6o,Q5o,0.3902,0.6098
J6o,J5o,0.5873,0.41269999999999996
J6o,T5o,0.62695,0.37305
J6o,95o,0.633,0.367
J6o,85o,0.61145,0.38854999999999995
J6o,75o,0.6051,0.39490000000000003
J6o,65o,0.69945,0.30055
J6o,55,0.4468,0.5532
J6o,54s,0.59375,0.40625
J6o,53s,0.59345,0.40654999999999997
J6o,52s,0.62015,0.37985
J6o,A4o,0.4018,0.5982000000000001
J6o,K4o,0.4024,0.5976
J6o,Q4o,0.395,0.605
J6o,J4o,0.60235,0.39764999999999995
J6o,T4o,0.62545,0.37455000000000005
J6o,94o,0.6346,0.36539999999999995
J6o,84o,0.63375,0.36624999999999996
J6o,74o,0.61485,0.38515
J6o,64o,0.69865,0.30135
J6o,54o,0.6111,0.3889
J6o,44,0.45845,0.54155
J6o,43s,0.59175,0.40825
J6o,42s,0.61975,0.38025
J6o,A3o,0.415,0.585
J6o,K3o,0.4052,0.5948
J6o,Q3o,0.40015,0.59985
J6o,J3o,0.5947,0.4053
J6o,T3o,0.63375,0.36624999999999996
J6o,93o,0.63205,0.36795
J6o,83o,0.6417,0.35829999999999995
J6o,73o,0.63225,0.36775
J6o,63o,0.71395,0.28605
J6o,53o,0.63795,0.36205
J6o,43o,0.6538,0.34619999999999995
J6o,33,0.45835,0.54165
J6o,32s,0.62785,0.37215
J6o,A2o,0.4115,0.5885
J6o,K2o,0.4084,0.5916
J6o,Q2o,0.40945,0.59055
J6o,J2o,0.59245,0.40754999999999997
J6o,T2o,0.6319,0.3681
J6o,92o,0.6399,0.3601
J6o,82o,0.64665,0.35335000000000005
J6o,72o,0.6392,0.3608
J6o,62o,0.7383,0.26170000000000004
J6o,52o,0.65485,0.34514999999999996
J6o,42o,0.65715,0.34285
J6o,32o,0.65335,0.34665
J6o,22,0.47415,0.5258499999999999
T6o,96o,0.67905,0.32094999999999996
T6o,86o,0.67205,0.32794999999999996
T6o,76o,0.67355,0.32645
T6o,66,0.3263,0.6737
T6o,65s,0.6707,0.32930000000000004
T6o,64s,0.6519,0.34809999999999997
T6o,63s,0.6629,0.33709999999999996
T6o,62s,0.72885,0.27115
T6o,A5o,0.41615,0.58385
T6o,K5o,0.4142,0.5858
T6o,Q5o,0.4184,0.5816
T6o,J5o,0.4147,0.5852999999999999
T6o,T5o,0.59765,0.40235
T6o,95o,0.63735,0.36265000000000003
T6o,85o,0.6208,0.3792
T6o,75o,0.61635,0.38365000000000005
T6o,65o,0.64995,0.35005
T6o,55,0.456,0.544
T6o,54s,0.5987,0.4013
T6o,53s,0.5942,0.40580000000000005
T6o,52s,0.62615,0.37385
T6o,A4o,0.4246,0.5754
T6o,K4o,0.42155,0.57845
T6o,Q4o,0.415,0.585
T6o,J4o,0.416,0.5840000000000001
T6o,T4o,0.5957,0.4043
T6o,94o,0.6532,0.3468
T6o,84o,0.6333,0.3667
T6o,74o,0.63595,0.36405
T6o,64o,0.7017,0.2983
T6o,54o,0.6254,0.37460000000000004
T6o,44,0.4532,0.5468
T6o,43s,0.61235,0.38765000000000005
T6o,42s,0.61425,0.38575000000000004
T6o,A3o,0.426,0.5740000000000001
T6o,K3o,0.41385,0.58615
T6o,Q3o,0.4114,0.5886
T6o,J3o,0.41635,0.58365
T6o,T3o,0.6069,0.3931
T6o,93o,0.6463,0.3537
T6o,83o,0.6474,0.3526
T6o,73o,0.64095,0.35905
T6o,63o,0.7083,0.29169999999999996
T6o,53o,0.64995,0.35005
T6o,43o,0.638,0.362
T6o,33,0.47185,0.52815
T6o,32s,0.61445,0.38554999999999995
T6o,A2o,0.4232,0.5768
T6o,K2o,0.4223,0.5777
T6o,Q2o,0.42,0.5800000000000001
T6o,J2o,0.412,0.5880000000000001
T6o,T2o,0.6126,0.38739999999999997
T6o,92o,0.64305,0.35695
T6o,82o,0.66075,0.33925000000000005
T6o,72o,0.65675,0.34325000000000006
T6o,62o,0.72915,0.27085000000000004
T6o,52o,0.65905,0.34095
T6o,42o,0.65405,0.34595
T6o,32o,0.6606,0.33940000000000003
T6o,22,0.47565,0.52435
96o,86o,0.65695,0.34304999999999997
96o,76o,0.68605,0.31394999999999995
96o,66,0.3334,0.6666000000000001
96o,65s,0.64185,0.35814999999999997
96o,64s,0.6773,0.3227
96o,63s,0.6541,0.3459
96o,62s,0.72725,0.27275000000000005
96o,A5o,0.4181,0.5819
96o,K5o,0.42085,0.57915
96o,Q5o,0.42585,0.5741499999999999
96o,J5o,0.41745,0.58255
96o,T5o,0.42845,0.57155
96o,95o,0.5892,0.41080000000000005
96o,85o,0.6274,0.37260000000000004
96o,75o,0.617,0.383
96o,65o,0.6705,0.3295
96o,55,0.45675,0.54325
96o,54s,0.58905,0.41095000000000004
96o,53s,0.61885,0.38115
96o,52s,0.613,0.387
96o,A4o,0.42865,0.57135
96o,K4o,0.4438,0.5562
96o,Q4o,0.4283,0.5717
96o,J4o,0.43125,0.56875
96o,T4o,0.42395,0.57605
96o,94o,0.6116,0.38839999999999997
96o,84o,0.64005,0.35995
96o,74o,0.63235,0.36765000000000003
96o,64o,0.70775,0.29225
96o,54o,0.6444,0.3556
96o,44,0.46905,0.53095
96o,43s,0.6012,0.39880000000000004
96o,42s,0.6274,0.37260000000000004
96o,A3o,0.42515,0.5748500000000001
96o,K3o,0.4274,0.5726
96o,Q3o,0.4284,0.5716
96o,J3o,0.4337,0.5663
96o,T3o,0.4325,0.5675
96o,93o,0.6091,0.3909
96o,83o,0.65115,0.34885
96o,73o,0.6535,0.34650000000000003
96o,63o,0.70165,0.29835
96o,53o,0.6465,0.35350000000000004
96o,43o,0.65325,0.34675
96o,33,0.4758,0.5242
96o,32s,0.6101,0.3899
96o,A2o,0.4287,0.5712999999999999
96o,K2o,0.43455,0.56545
96o,Q2o,0.43215,0.56785
96o,J2o,0.43135,0.56865
96o,T2o,0.43585,0.5641499999999999
96o,92o,0.60935,0.39065000000000005
96o,82o,0.65025,0.34975
96o,72o,0.64395,0.35605
96o,62o,0.71475,0.28525
96o,52o,0.6565,0.3435
96o,42o,0.66025,0.33975
